stop_id,stop_code,stop_name,stop_lat,stop_lon
PAV426,PAV426,PAVIA Scarpone,45.1681075,9.20924764
PAV427,PAV427,PAVIA Scarpone/Belvedere,45.16593702,9.21255107
PAV431,PAV431,"PAVIA Brambilla, 55 (Tangenziale Ovest)",45.20455194,9.14900339
PAV432,PAV432,"PAVIA Brambilla, 70",45.20258737,9.14968923
PAV433,PAV433,"PAVIA Brambilla, 34",45.19925739,9.15086815
PAV438,PAV438,PAVIA Della Repubblica - Gramegna,45.20448512,9.15124754
PAV439,PAV439,PAVIA Della Repubblica/S.Giuseppe,45.19601504,9.15750468
PAV441,PAV441,PAVIA Lardirago/Torre del Gallo,45.20125244,9.18421904
PAV442,PAV442,PAVIA Lardirago/Treves,45.19714719,9.17911494
PAV444,PAV444,PAVIA Mazzini/Galliano,45.18500317,9.15751562
PAV445,PAV445,PAVIA Fasolo/Trento,45.19610897,9.17705256
PAV446,PAV446,PAVIA Lardirago/Gambarana,45.19718079,9.17932384
PAV447,PAV447,PAVIA Lardirago/Torre del Gallo,45.20133704,9.18452888
PAV449,PAV449,PAVIA Scarpone/Don Albertario,45.1661212,9.21216446
PAV453,PAV453,PAVIA Vigentina/Piermarini,45.20353438,9.17090112
PAV457,PAV457,PAVIA Montegrappa (IPS Cossa),45.18129844,9.17926536
PAV458,PAV458,PAVIA Montegrappa (IPS Cossa),45.18138124,9.1792758
PAV464,PAV464,PAVIA Marchesi/Basilicata,45.1981003,9.17483181
PAV465,PAV465,PAVIA Libertà/Della Minerva,45.18601327,9.14688509
PAV467,PAV467,PAVIA Ferrata (Mondino),45.2028942,9.13942222
PAV468,PAV468,PAVIA Ferrata/Cascinazza,45.2040223,9.13778034
PAV469,PAV469,PAVIA Vigentina/Piermarini,45.20297159,9.1705708
PAV470,PAV470,PAVIA Cascinazza (Campus Aquae),45.20563092,9.13916273
PAV471,PAV471,PAVIA Della Paiola/Ferrari,45.19681239,9.19238625
PAV472,PAV472,PAVIA Della Paiola/Ferrari,45.19655064,9.1908104
PAV473,PAV473,PAVIA Mantegazza/Dell'Acqua,45.22262778,9.17566767
PAV477,PAV477,"PAVIA Montebellino - SP11, 1210",45.22419394,9.10565726
PAV478,PAV478,PAVIA Montebellino - SP11/Villalunga,45.21826555,9.1108856
PAV483,PAV483,"PAVIA Ferrini, 61",45.19069252,9.16806917
PAV486,PAV486,PAVIA SP2/Vigne di Fossarmato,45.21868986,9.20345255
PAV523,PAV523,PAVIA FS - Della Stazione,45.1883558,9.14539267
PAV525,PAV525,PAVIA Cairoli/E. Filiberto (P.ta Stoppa),45.18942279,9.1613794
PAV526,PAV526,PAVIA E. Filiberto/Argonne (Archi),45.18978141,9.1618276
PAV527,PAV527,PAVIA Montemaino/Dei Mantegazza,45.22166909,9.1766315
PAV534,PAV534,PAVIA Montemaino/Dei Mantegazza,45.22174494,9.17689411
PAV535,PAV535,PAVIA Emilia,45.1967603,9.17108256
PAV536,PAV536,PAVIA Marchesi/Emilia,45.19590815,9.17305232
PAV542,PAV542,PAVIA Vallone - Pastrengo,45.19312123,9.18589661
PAV547,PAV547,PAVIA Pastrengo/Lodi,45.18968077,9.18717607
PAV549,PAV549,PAVIA Pastrengo/Lodi,45.18964402,9.1870227
PAV554,PAV554,PAVIA Vallone - Pastrengo,45.19317585,9.18593314
PAV596,PAV596,PAVIA Vigentina/Cassani,45.20564763,9.17157954
PAV597,PAV597,PAVIA Vigentina/Cassani,45.20614318,9.17195876
PAV598,PAV598,PAVIA Del Colombarone,45.19515273,9.12231001
PAV601,PAV601,PAVIA Cascinazza/Ferrata,45.2046634,9.13767313
PAV602,PAV602,PAVIA Cascinazza/Maugeri,45.20467401,9.13777917
PAV603,PAV603,PAVIA Cerveteri/Capri,45.19414034,9.17800202
PAV604,PAV604,"PAVIA Cerveteri, 22",45.19408875,9.17820273
PAV715,PAV715,PAVIA Abbiategrasso (IIS Volta),45.20017781,9.13599441
PAV826,PAV826,PAVIA E. Filiberto/Argonne (Archi),45.1897569,9.16189636
PAV890,PAV890,PAVIA Autostazione,45.18959577,9.14703664
PBR001,PBR001,PORTALBERA XX Settembre/Cavour,45.10095723,9.32198183
PBR002,PBR002,PORTALBERA XX Settembre/Cavour,45.10101138,9.32196885
PBR005,PBR005,PORTALBERA XX Settembre/Po,45.09903671,9.31839949
PBR006,PBR006,PORTALBERA XX Settembre/Dei Rili,45.09902179,9.31776854
PBR009,PBR009,PORTALBERA Cassinassa - Stradella/Delle Betulle,45.09300578,9.31239261
PBR010,PBR010,PORTALBERA Cassinassa - Stradella/Monviso,45.09308743,9.31216322
PIC003,PIC003,"PIEVE DEL CAIRO Pecora, 22",45.04598493,8.79798244
PIC004,PIC004,"PIEVE DEL CAIRO Pecora, 22",45.04606334,8.7983166
PIC005,PIC005,PIEVE DEL CAIRO Ponte/Berbieri,45.05384791,8.80780641
PIC006,PIC006,PIEVE DEL CAIRO Ponte/Berbieri,45.05383557,8.8078661
PIG001,PIG001,PIETRA DE GIORGI Molino - SP198,45.0115808,9.25214172
PIG002,PIG002,PIETRA DE GIORGI Molino - SP198,45.01154672,9.25222162
PIG003,PIG003,PIETRA DE GIORGI Garibaldi (Posta),45.02188459,9.23050687
PIG004,PIG004,"PIETRA DE GIORGI Scorzoletta, 24",45.0205528,9.25294083
PIG005,PIG005,"PIETRA DE GIORGI Scorzoletta, 24",45.02052441,9.25290533
PIG009,PIG009,PIETRA DE GIORGI Garibaldi (Posta),45.02193132,9.23044465
PIP001,PIP001,"VERRUA PO SP82 Bottarone, 64",45.10848946,9.20001262
PIP002,PIP002,"VERRUA PO SP82 Bottarone, 64",45.10853049,9.20000057
PIP003,PIP003,PINAROLO PO Barbieri/M.ri Liberazione (Municipio),45.0681167,9.16743378
PIP004,PIP004,PINAROLO PO Barbieri/M.ri Liberazione (Municipio),45.06800398,9.16746256
PIZ001,PIZ001,PIZZALE Porana - SP23,45.04951309,9.05839047
PIZ002,PIZ002,PIZZALE Porana - SP23,45.04951741,9.05850037
PIZ003,PIZ003,PIZZALE Ferraris/Arcelli (Posta),45.03759473,9.0489203
PIZ004,PIZ004,PIZZALE Ferraris/Arcelli (Posta),45.03757839,9.04905808
PLA001,PLA001,"PIEVE ALBIGNOLA Roma, 67",45.11209641,8.95926975
PLA002,PLA002,"PIEVE ALBIGNOLA Roma, 67",45.11201999,8.95922023
PNA001,PNA001,PANCARANA Roma/Gavotti,45.07462169,9.05056387
PNA002,PNA002,PANCARANA Roma/Battisti,45.07461041,9.05047751
PNA003,PNA003,"PANCARANA Sauro, 4",45.07388133,9.04701809
PNA004,PNA004,"PANCARANA Sauro, 4",45.07368218,9.04712395
PNZ001,PNZ001,PONTE NIZZA Molino del Conte (Bivio S.Ponzo),44.84223354,9.10813294
PNZ002,PNZ002,PONTE NIZZA Molino del Conte (Bivio S.Ponzo),44.84261555,9.10771723
PNZ004,PNZ004,"PONTE NIZZA Casa Minchino - SP7, 25",44.8595085,9.11154511
PNZ005,PNZ005,"PONTE NIZZA Casa Minchino - SP7, 25",44.85949573,9.11157054
PNZ006,PNZ006,PONTE NIZZA Roma (Municipio),44.85163135,9.09718699
PNZ007,PNZ007,PONTE NIZZA Roma (Municipio),44.85161806,9.09711429
PNZ008,PNZ008,PONTE NIZZA Molino del Conte - Roma,44.84537422,9.10383349
PNZ009,PNZ009,PONTE NIZZA Molino del Conte - Roma,44.84544794,9.10394169
PNZ010,PNZ010,"PONTE NIZZA Roma, 10",44.85348383,9.0958345
PNZ011,PNZ011,"PONTE NIZZA Roma, 10",44.85348588,9.09570046
PPM001,PPM001,PIEVE P.TO MORONE Canova - Industria (Zona Industriale),45.12291097,9.43475051
PPM002,PPM002,PIEVE P.TO MORONE Canova - Industria (Zona Industriale),45.12274108,9.43514248
PPM003,PPM003,PIEVE P.TO MORONE Marconi/Ponte Vecchio,45.10739811,9.44250292
PPM004,PPM004,PIEVE P.TO MORONE Marconi/Ponte Vecchio,45.10757681,9.4420301
PPM005,PPM005,PIEVE P.TO MORONE Roma/Della Vittoria,45.11019328,9.43637138
PPM006,PPM006,PIEVE P.TO MORONE Roma/S.Vittore,45.11092282,9.43724767
PPM007,PPM007,"PIEVE P.TO MORONE Martiri della Libertà, 3",45.10791316,9.44168706
PPM008,PPM008,"PIEVE P.TO MORONE Cavallotti, 2",45.1079158,9.44267933
PPM009,PPM009,PIEVE P.TO MORONE Caduti/Rovescalina (Comune),45.11357542,9.43827555
PPM010,PPM010,PIEVE P.TO MORONE Caduti/Rovescalina (Comune),45.11332954,9.43828516
PRN001,PRN001,PARONA XXV Aprile/Carducci,45.28542662,8.7503019
PRN002,PRN002,PARONA XXV Aprile/Marinino,45.2856728,8.75031902
PRN003,PRN003,PARONA Toma/Roma,45.27943044,8.74871977
PRN004,PRN004,PARONA Dell'Offella,45.28195117,8.7493774
PRN005,PRN005,PARONA Toma/Gallesi,45.27942715,8.74877469
PRN006,PRN006,PARONA Dell'Offella,45.28191054,8.74939762
PVM001,PVM001,PIEVE EMANUELE Dei Pini/Abeti (Ex Quartiere INCIS),45.34629586,9.19585408
PVM002,PVM002,PIEVE EMANUELE Dei Pini/Abeti (Ex Quartiere INCIS),45.34638155,9.19566854
PVM011,PVM011,PIEVE EMANUELE Roma/Del Popolo,45.35553307,9.20145635
PVM012,PVM012,PIEVE EMANUELE Roma/Gemelli,45.35635834,9.2016019
PVM646,PVM646,PIEVE EMANUELE FS - Parco Agricolo Sud MI,45.33964426,9.20330667
REA001,REA001,REA Busoni (Comune),45.11579421,9.1559107
RED001,RED001,REDAVALLE SP10 Emilia/Garibaldi,45.03922847,9.20478032
RED002,RED002,REDAVALLE SP10 Emilia/Garibaldi,45.03915672,9.20402526
RET001,RET001,RIVANAZZANO Verdi/Rossini,44.93275845,9.02130039
RET002,RET002,RETORBIDO Umberto I/Roma (Municipio),44.94918679,9.03640255
RET003,RET003,RETORBIDO Voghera (Cimitero),44.95336844,9.03446977
RET005,RET005,RETORBIDO Umberto I/Roma (Municipio),44.94903508,9.03638368
RET007,RET007,RETORBIDO Umberto I/Allinovi,44.94718851,9.03568103
RET010,RET010,"RETORBIDO Umberto I, 41 (RSA)",44.94507123,9.03404374
ROE001,ROE001,ROVESCALA Ca' Nova - SP189,45.00247183,9.34096363
ROE002,ROE002,ROVESCALA Ca' Nova - SP189,45.00238033,9.34076915
ROE003,ROE003,ROVESCALA Croce - SP189,45.02222434,9.36131497
ROE004,ROE004,ROVESCALA Croce - SP189,45.02222678,9.36150833
ROE005,ROE005,ROVESCALA Pieve - SP189,45.00072805,9.33656792
ROE006,ROE006,ROVESCALA Pieve - SP189,45.00078267,9.33657156
ROE007,ROE007,ROVESCALA XVI Luglio 1944 (Chiesa),45.01227005,9.3493748
ROE008,ROE008,ROVESCALA XVI Luglio 1944 (Chiesa),45.01242296,9.34938217
ROE009,ROE009,"ROVESCALA Scazzolino, 83",45.00503299,9.32810339
ROE010,ROE010,"ROVESCALA Scazzolino, 83",45.00507493,9.32823724
ROE011,ROE011,ROVESCALA Cà Nicelli - SP189,44.99822139,9.32718609
ROE012,ROE012,ROVESCALA Cà Nicelli - SP189,44.99818618,9.32768644
ROG002,ROG002,ROCCA DE GIORGI Villa Fornace (Municipio),44.97100268,9.25281691
ROG003,ROG003,ROCCA DE GIORGI Villa Fornace (Municipio),44.97100421,9.25276357
ROM001,ROM001,ROMAGNESE SP412R (Bivio Vallerina),44.8472018,9.33150297
ROM002,ROM002,ROMAGNESE SP412R (Bivio Vallerina),44.84722044,9.33153561
ROM007,ROM007,ROMAGNESE Campolungo - SP412R,44.85815223,9.32140687
ROM008,ROM008,ROMAGNESE Campolungo - SP412R,44.85808941,9.32130961
ROM009,ROM009,ROMAGNESE SP412R (Bivio Costaiola e Ossio),44.84270689,9.33164289
ROM010,ROM010,ROMAGNESE SP412R (Bivio Costaiola e Ossio),44.84272607,9.33156262
ROM011,ROM011,ZAVATTARELLO Paniga' - SP412R,44.86051268,9.31478787
ROM012,ROM012,ZAVATTARELLO Panigà - SP412R,44.86041557,9.31474684
ROM013,ROM013,ROMAGNESE Roma (Pesa),44.83702858,9.32855643
ROM014,ROM014,ROMAGNESE Roma (Pesa),44.83710363,9.32849675
ROM015,ROM015,ROMAGNESE Caselotti (La Costa),44.83972365,9.33057715
ROM016,ROM016,ROMAGNESE Caselotti (La Costa),44.83964746,9.33038056
ROO001,ROO001,ROGNANO SP35 Dei Giovi (Villarasca),45.30120029,9.11196494
ROO003,ROO003,ROGNANO SP35 Dei Giovi (Villarasca),45.30104361,9.11189614
ROO004,ROO004,ROGNANO Villarasca - Delle Mondine,45.29758883,9.0987291
ROO005,ROO005,ROGNANO Roma (Chiesa),45.28703544,9.09102343
ROP001,ROP001,ROBECCO PAVESE S.Nazzaro/Roma,45.04871182,9.14901527
ROP002,ROP002,ROBECCO PAVESE S.Nazzaro/Roma,45.0487608,9.14894167
ROR001,ROR001,RONCARO Delle Roncaglie/Modena,45.2308921,9.27325435
ROR002,ROR002,RONCARO Delle Roncaglie/S.Agata,45.23088491,9.27332691
ROR003,ROR003,RONCARO Umberto I (Municipio),45.22601548,9.27621189
ROR004,ROR004,RONCARO Umberto I (Municipio),45.22625579,9.27577846
ROR005,ROR005,RONCARO Umberto I/Celesia,45.22847708,9.275678
ROR006,ROR006,RONCARO Umberto I/Celesia,45.22850475,9.2756146
ROS001,ROS001,ROCCA SUSELLA Ca' Rotta - SP20,44.94357963,9.1107208
ROS002,ROS002,ROCCA SUSELLA Ca' Rotta - SP20,44.94343954,9.11089122
ROS004,ROS004,ROCCA SUSELLA SP184/SP20 (Ca' Fabbri),44.90417192,9.10537937
ROS005,ROS005,ROCCA SUSELLA SP184/SP20 (Ca' Fabbri),44.90420492,9.10542075
ROS014,ROS014,ROCCA SUSELLA Giarone - SP184,44.89596527,9.08191793
ROS015,ROS015,ROCCA SUSELLA Giarone - SP184,44.89581264,9.08187902
RTE001,RTE001,ROSATE Delle Industrie/Da Vinci/Volta,45.34062425,9.01721251
RTE002,RTE002,ROSATE Circonvallazione/Mazzini,45.35236807,9.01595437
RTE003,RTE003,ROSATE Circonvallazione/Dante,45.34898745,9.01377817
RTE004,RTE004,ROSATE Circonvallazione/Dante,45.34905363,9.01392362
RTE005,RTE005,ROSATE Circonvallazione/Mazzini,45.35259101,9.01671641
RTE006,RTE006,ROSATE Delle Industrie/Da Vinci/Volta,45.34227099,9.01667874
RTE007,RTE007,ROSATE Europa/Don Gnocchi,45.35337989,9.02218284
RTE008,RTE008,ROSATE Europa/Giovanni XXIII,45.35336665,9.01965608
RTE009,RTE009,ROSATE Europa/Giovanni XXIII,45.35326375,9.02149405
RUI001,RUI001,RUINO Pometo - Dante,44.9275586,9.27496124
RUI002,RUI002,RUINO Carmine (Dimora),44.91169326,9.2638452
RUI003,RUI003,"RUINO Carmine - SP201, 9",44.91425868,9.2636771
RUI004,RUI004,RUINO Carmine Bivio - SP201,44.90394702,9.26046562
RUI005,RUI005,RUINO Torre degli Alberi,44.90146962,9.22858479
RUI006,RUI006,RUINO Pometo - Dante,44.92764347,9.27496323
RUI007,RUI007,"RUINO Carmine - SP201, 9",44.91438387,9.26369468
RUI008,RUI008,RUINO Carmine Bivio - SP201,44.90406573,9.26034336
RUI009,RUI009,RUINO Carmine (Dimora),44.91178543,9.26386669
RUI010,RUI010,RUINO Torre degli Alberi,44.9013688,9.22841741
RUI011,RUI011,RUINO Tre Venti - SP201,44.92820096,9.2629898
RUI012,RUI012,RUINO Tre Venti - SP201,44.92836883,9.26281376
RUI013,RUI013,RUINO Casa del Matto - SP201,44.9254505,9.25953249
RUI014,RUI014,RUINO Casa del Matto - SP201,44.92549057,9.25950685
RUI015,RUI015,RUINO S.Antonio - SP203,44.90496149,9.23682784
RUI016,RUI016,RUINO S.Antonio - SP203,44.90478695,9.23687622
RZA001,RZA001,RIVANAZZANO Marconi/Diviani (Bivio Salice Terme),44.92123618,9.03061623
RZA002,RZA002,RIVANAZZANO Della Repubblica/Mandelli (Terme),44.9315201,9.01355883
RZA003,RZA003,RIVANAZZANO Della Repubblica/Bellocchio,44.92796814,9.01501625
RZA004,RZA004,RIVANAZZANO Della Repubblica/Bellocchio,44.92791202,9.01489332
RZA005,RZA005,RIVANAZZANO Marconi/Da Vinci,44.92904382,9.02117436
RZA006,RZA006,RIVANAZZANO Marconi/Da Vinci,44.92905784,9.02121247
RZA007,RZA007,RIVANAZZANO Europa/Pertini,44.93264359,9.01354834
RZA008,RZA008,RIVANAZZANO Europa/Bagnolo,44.93388207,9.01323697
RZA009,RZA009,RIVANAZZANO Cornaggia (Municipio),44.92980152,9.01725212
RZA010,RZA010,RIVANAZZANO Cornaggia (Municipio),44.92986863,9.01705091
RZA011,RZA011,RIVANAZZANO Marconi (Sottostazione),44.91524204,9.04024233
RZA012,RZA012,RIVANAZZANO Marconi (Sottostazione),44.91431615,9.04126757
RZA013,RZA013,RIVANAZZANO Pellico/Mazzini,44.93124119,9.01547361
RZA014,RZA014,RIVANAZZANO Pellico/Brugnatelli,44.93115906,9.01542683
RZA015,RZA015,RIVANAZZANO Leidi/Cornaggia (Posta),44.92952132,9.01684003
RZA016,RZA016,RIVANAZZANO Diviani (Piscina Lido),44.91967487,9.03031627
RZA017,RZA017,RIVANAZZANO Diviani (Piscina Lido),44.91959631,9.03050775
RZA018,RZA018,RIVANAZZANO Europa/Caifango,44.94035927,9.01236059
RZA019,RZA019,RIVANAZZANO Europa/Caifango,44.94016385,9.01271424
RZA020,RZA020,RIVANAZZANO Europa/Molinetti,44.94546887,9.01178196
RZA021,RZA021,RIVANAZZANO Europa/Molinetti,44.9454706,9.01200796
RZA022,RZA022,RIVANAZZANO Europa/Baracca (Aeroporto),44.95219739,9.01076135
RZA023,RZA023,RIVANAZZANO Europa/Baracca (Aeroporto),44.9515833,9.01127223
RZA024,RZA024,RIVANAZZANO XX Settembre/Malaspina (Scuole),44.92992078,9.0126824
RZA025,RZA025,RIVANAZZANO Colombo/Guttuso,44.92222051,9.01848685
RZA026,RZA026,RIVANAZZANO Colombo/Guttuso,44.92238628,9.01849965
RZA027,RZA027,RIVANAZZANO Colombo/Pelizza da Volpedo,44.91953617,9.02069187
RZA028,RZA028,RIVANAZZANO Colombo/Giotto,44.91955783,9.0207834
RZA030,RZA030,RIVANAZZANO Fermi/Delle Terme,44.9166638,9.02264068
RZA031,RZA031,RIVANAZZANO XX Settembre/De Amicis (Scuole),44.92991558,9.01257436
RZA032,RZA032,RIVANAZZANO Marconi/Diviani (Bivio Salice Terme),44.92116691,9.03100821
RZZ684,RZZ684,ROZZANO G. S. Bernardo/Strada 5,45.39640123,9.14828818
RZZ686,RZZ686,ROZZANO G.S.Bernardo/Strada 8,45.39601658,9.15013252
SCB001,SCB001,S.CRISTINA BISSONE Bissone - Trento/Castello,45.1428249,9.42354779
SCB002,SCB002,S.CRISTINA BISSONE Bissone - Trento/Castello,45.14334327,9.42367059
SCB003,SCB003,"S.CRISTINA BISSONE Fiume, 55",45.15902949,9.3932632
SCB004,SCB004,"S.CRISTINA BISSONE Fiume, 55",45.1587879,9.39344795
SCB005,SCB005,S.CRISTINA BISSONE Po/Caduti per la Libertà,45.15730259,9.40397708
SCB006,SCB006,S.CRISTINA BISSONE Po/Caduti per la Libertà,45.15713629,9.4046163
SCB007,SCB007,S.CRISTINA BISSONE Vittorio Veneto/Gibelli,45.15721619,9.39877969
SCB008,SCB008,S.CRISTINA BISSONE Vittorio Veneto/Pertini,45.1572699,9.39856973
SDC001,SDC001,"S.DAMIANO AL COLLE Braccio - SP189, 2",45.03595913,9.35997333
SDC002,SDC002,"S.DAMIANO AL COLLE Braccio - SP189, 2",45.03592759,9.35990883
SDC003,SDC003,S.DAMIANO AL COLLE Casalunga - SP43,45.03226672,9.35499754
SDC004,SDC004,S.DAMIANO AL COLLE Casalunga - SP43,45.03239572,9.35502787
SDC005,SDC005,S.DAMIANO AL COLLE Marconi/Oliva (Chiesa),45.02672244,9.34841681
SDC007,SDC007,S.DAMIANO AL COLLE Boffalora - SP43,45.02328899,9.3398182
SDC010,SDC010,S.DAMIANO AL COLLE Marconi (Bivio Villa Marone),45.02396669,9.34380703
SDC011,SDC011,S.DAMIANO AL COLLE Marconi/Oliva (Chiesa),45.02628788,9.3476747
SGG001,SGG001,S.GIORGIO LOMELLINA Corti (Municipio),45.17384211,8.79068871
SGG002,SGG002,S.GIORGIO LOMELLINA Corti (Municipio),45.17389745,8.79085326
SGG005,SGG005,S.GIORGIO LOMELLINA Botta/IV Novembre,45.17726386,8.79041234
SGG006,SGG006,S.GIORGIO LOMELLINA Botta/IV Novembre,45.17740512,8.79048754
SGG007,SGG007,S.GIORGIO LOMELLINA Corti/Verdi (Chiesa),45.17416679,8.79096281
SGG008,SGG008,S.GIORGIO LOMELLINA Corti/Verdi (Chiesa),45.17414584,8.79107567
SGT001,SGT001,SANTA GIULETTA SP10 Emilia - Case Orto,45.03151872,9.17206339
SGT002,SGT002,SANTA GIULETTA Manzo - SP10 Emilia/Mondini,45.03767132,9.19502893
SGT004,SGT004,SANTA GIULETTA SP10 Emilia/S.Re,45.03573776,9.18186242
SGT005,SGT005,SANTA GIULETTA SP10 Emilia/Setti,45.03569532,9.18193118
SGT006,SGT006,"SANTA GIULETTA SP10 Emilia, 34",45.03350488,9.17660183
SGT008,SGT008,SANTA GIULETTA SP10 Emilia - Case Orto,45.03190097,9.1732354
SGT009,SGT009,SANTA GIULETTA Manzo - SP10 Emilia/Mondini,45.0378644,9.19501614
SGU001,SGU001,S.GENESIO UNITI P.ta Pescarina/Di Vittorio,45.22991467,9.18160376
SGU002,SGU002,S.GENESIO UNITI P.ta Pescarina/Due Porte,45.23231455,9.18250881
SGU003,SGU003,S.GENESIO UNITI I Maggio/Comunale,45.23585446,9.17705369
SGU004,SGU004,S.GENESIO UNITI Carola,45.23531107,9.17463818
SGU005,SGU005,S.GENESIO UNITI I Maggio/Comunale,45.23580005,9.17677947
SGU006,SGU006,S.GENESIO UNITI Trieste/Milano,45.23533994,9.1791325
SGU007,SGU007,S.GENESIO UNITI Riviera (Municipio),45.23362457,9.17959921
SGU008,SGU008,S.GENESIO UNITI Riviera/P.ta Pescarina,45.23257779,9.1821064
SGU009,SGU009,S.GENESIO UNITI P.ta Pescarina/Di Vittorio,45.2305246,9.18177509
SGU010,SGU010,S.GENESIO UNITI Piemonte/Gorizia,45.23466553,9.18175567
SGU011,SGU011,S.GENESIO UNITI Due Porte - SP2,45.22193661,9.20666509
SGU012,SGU012,S.GENESIO UNITI P.ta Pescarina/Due Porte,45.23278942,9.18276831
SGU013,SGU013,S.GENESIO UNITI Ponte Carate,45.24019545,9.19086499
SGU014,SGU014,S.GENESIO UNITI Ponte Carate,45.24023875,9.19055267
SGU015,SGU015,S.GENESIO UNITI Due Porte - SP2,45.2221388,9.20701149
SLL001,SLL001,SCALDASOLE Roma/Castello (Castello),45.12495941,8.90996192
SLL002,SLL002,SCALDASOLE Roma/Castello (Castello),45.12507123,8.90990226
SMA002,SMA002,S.MARGHERITA STAFFORA Fego - SP48,44.75241122,9.24427492
SMA003,SMA003,S.MARGHERITA STAFFORA Fego - SP48,44.75246277,9.24411792
SMA004,SMA004,S.MARGHERITA STAFFORA Massinigo (Fornace) - SP186,44.77422956,9.25669293
SMA005,SMA005,S.MARGHERITA STAFFORA Massinigo (Fornace) - SP186,44.77395446,9.25732868
SMA006,SMA006,S.MARGHERITA STAFFORA S.Margherita - SP186,44.76407717,9.25211917
SMA007,SMA007,S.MARGHERITA STAFFORA S.Margherita - SP186,44.76399251,9.25204242
SMA008,SMA008,S.MARGHERITA STAFFORA Cignolo,44.7725712,9.22900556
SMA009,SMA009,S.MARGHERITA STAFFORA Cignolo,44.77259995,9.22903488
SMA010,SMA010,S.MARGHERITA STAFFORA Casanova Staffora Sinistra,44.76803714,9.23844425
SMA011,SMA011,S.MARGHERITA STAFFORA Casanova Staffora Sinistra,44.76807226,9.23848633
SMA012,SMA012,"S.MARGHERITA STAFFORA Sala - SP186, 32C",44.77809834,9.24757211
SMA013,SMA013,"S.MARGHERITA STAFFORA Sala - SP186, 32C",44.77810464,9.24732863
SMA014,SMA014,S.MARGHERITA STAFFORA Massinigo (Camping) - SP186,44.77441688,9.25262672
SMA015,SMA015,S.MARGHERITA STAFFORA Massinigo (Camping) - SP186,44.77441225,9.25268231
SMA016,SMA016,S.MARGHERITA STAFFORA Sala - SP186,44.77766989,9.25023397
SMA017,SMA017,S.MARGHERITA STAFFORA Sala - SP186,44.77767822,9.25012784
SMA018,SMA018,S.MARGHERITA STAFFORA Vallechiara (Bivio Montemartino),44.78266888,9.24434061
SMA019,SMA019,S.MARGHERITA STAFFORA Vallechiara (Bivio Montemartino),44.78255878,9.24428365
SMA020,SMA020,S.MARGHERITA STAFFORA Bersanino,44.78296902,9.23388764
SMA021,SMA021,S.MARGHERITA STAFFORA Bersanino,44.78305753,9.23394578
SMA022,SMA022,S.MARGHERITA STAFFORA Casanova Staffora Destra (Municipio),44.77151464,9.23955606
SMA023,SMA023,S.MARGHERITA STAFFORA Casanova Staffora Destra (Municipio),44.77151522,9.23928176
SMS001,SMS001,S.MARTINO SICCOMARIO Gravellone/Milanesi,45.16410431,9.13934551
SMS002,SMS002,"S.MARTINO SICCOMARIO Piemonte, 8",45.16352068,9.1373955
SMS003,SMS003,S.MARTINO SICCOMARIO Roma/Galilei,45.16147689,9.13810149
SMS004,SMS004,S.MARTINO SICCOMARIO Roma/Del Risorgimento,45.15950662,9.13713949
SMS005,SMS005,S.MARTINO SICCOMARIO Roma/Neruda (Municipio),45.15667241,9.13448926
SMS006,SMS006,S.MARTINO SICCOMARIO Gravellone/Po,45.16497498,9.13991769
SMS007,SMS007,S.MARTINO SICCOMARIO Po/Gravellone,45.16453703,9.14068215
SMS008,SMS008,"S.MARTINO SICCOMARIO Case Nuove, 54",45.14983762,9.12241035
SMS009,SMS009,"S.MARTINO SICCOMARIO SP35 Dei Giovi - Gramsci, 8",45.14490946,9.12003049
SMS010,SMS010,"S.MARTINO SICCOMARIO SP35 Dei Giovi - Turati, 46",45.14048342,9.1198719
SMS011,SMS011,"S.MARTINO SICCOMARIO SP35 Dei Giovi - Turati, 61",45.13729633,9.11980928
SMS012,SMS012,"S.MARTINO SICCOMARIO SP35 Dei Giovi - Gramsci, 8",45.14393718,9.12011494
SMS013,SMS013,"S.MARTINO SICCOMARIO Case Nuove, 54",45.14985065,9.12265331
SMS014,SMS014,S.MARTINO SICCOMARIO Madonna (Centro Commerciale),45.15099564,9.12431177
SMS015,SMS015,S.MARTINO SICCOMARIO Roma/Neruda (Municipio),45.15673932,9.13470161
SMS016,SMS016,S.MARTINO SICCOMARIO Roma/Del Risorgimento,45.15921157,9.13710161
SMS017,SMS017,S.MARTINO SICCOMARIO Roma/Galilei,45.16160846,9.1383091
SMS018,SMS018,S.MARTINO SICCOMARIO Madonna (Centro Commerciale),45.15210634,9.1267197
SMS019,SMS019,S.MARTINO SICCOMARIO Madonna/Maggi,45.1532794,9.12992111
SMS020,SMS020,S.MARTINO SICCOMARIO Madonna/Cascina Campeggia (RSA),45.15456116,9.13203843
SMS022,SMS022,S.MARTINO SICCOMARIO S.Croce - SP596,45.15581666,9.11307284
SMS023,SMS023,S.MARTINO SICCOMARIO S.Croce - SP596,45.15565135,9.11322232
SMS024,SMS024,S.MARTINO SICCOMARIO SP35 Dei Giovi - Turati/Togliatti,45.1606485,9.13215696
SMS025,SMS025,S.MARTINO SICCOMARIO SP35 Dei Giovi - Turati/Togliatti,45.1606163,9.13221315
SMV001,SMV001,S.MARIA DELLA VERSA Cella - SP162/SP45,45.00301363,9.2780935
