fermata;lat;lon
VHR052;44,98401683;9,022953109
VHR053;44,98628444;9,023848779
CDL010;44,96439081;9,053309985
VZI055;44,77747432;9,182724688
CPN008;45,19627277;9,325406166
RET007;44,94718851;9,035681028
RET008;44,94715707;9,035813653
CNE011;45,04535901;8,912527847
CNE012;45,045223;8,91261172
BRO021;45,06178426;9,258455327
VZI056;44,77720897;9,18284142
PNZ014;44,86989128;9,135186078
VVD004;44,87685881;9,219452128
VNI019;44,8746239;9,155877689
PNZ013;44,869661;9,13519535
ROS010;44,89478269;9,076707486
ROS012;44,89705991;9,089381511
ROS013;44,89673886;9,08945955
FTU010;44,90147677;9,160697651
RET014;44,92403832;9,064233117
CIG014;45,00966054;9,11882159
STM664;45,4840275;9,053277892
TPI033;45,28337063;9,297314075
PAV432;45,20293634;9,149588294
VVD005;44,87201462;9,237349263
MEN017;44,80250818;9,28025212
PRN102;45,28567261;8,750319646
MSE003;44,91018853;9,140558931
MSE005;44,9101533;9,140833794
FTU011;44,9012393;9,160854088
TCO009;44,97739111;9,082395016
VHR064;44,98878085;8,996557203
VHR065;45,02651849;9,020001642
CVE006;45,06464421;9,020678634
CVE007;45,06443486;9,020698247
VHR353;44,98896095;8,997699518
VHR316;44,99160581;9,011815347
VHR354;44,98917726;8,997483171
MLG046;45,35484617;9,318789411
VHR383;44,98624378;9,012737842
CRP011;45,34689296;9,280260299
VHR385;44,98632082;9,009807729
VHR384;44,98606961;9,009886345
VHR386;44,98476003;9,008408956
CRP012;45,34679794;9,279171385
VHR391;44,97535299;9,008058242
MLG051;45,35618195;9,320038947
VHR392;44,97332249;9,007094569
CRL009;45,34904124;9,317109277
VHR407;44,99528934;9,01363295
VHR412;44,98120242;9,019545348
VHR419;44,99550368;8,983552665
CLA023;45,04410095;9,257985658
CGE009;45,03855168;8,90696235
CGE010;45,03842244;8,906785406
CNE010;45,04073756;8,907549949
STR052;45,06528292;9,325929191
GMB032;45,23428195;8,801319194
RUI011;44,92820096;9,262989799
CLA021;45,04074146;9,259394364
PAV706;45,19866191;9,132401301
DOR002;45,15487949;8,950666817
TCO010;44,97782192;9,076442118
MTE009;45,16369829;9,466716859
BRU502;45,54847685;9,286832954
LCTcattafs;45,35864991;9,221668673
PAV910;45,2084197;9,144220325
LIR004;44,99412407;9,255571876
RUI013;44,92547993;9,259788428
RUI014;44,92560035;9,259504116
VRT004;45,04307428;9,114863232
MPE020;44,98904121;9,257653985
MPE022;44,98377524;9,248217685
MVE010;44,97840298;9,247899547
CHP017;45,15674136;9,525993613
PAV705;45,18943467;9,163695548
CPN900;45,20189322;9,331546648
CRN634;45,50674055;9,023081134
TLO001;45,21005854;8,873521517
SGG007;45,17416679;8,790962812
CLA018;45,03778992;9,2455113
VHR334;44,9759758;8,998297768
VHR343;44,98547658;8,986849555
VER009;45,11030765;9,170845298
MZA013;45,12981603;9,204794418
MZA014;45,12987256;9,204400328
STM663;45,46419111;9,072412974
CIG020;45,01157072;9,120394713
PBR009;45,09300578;9,312392612
CMC002;45,39818644;9,673749877
VHR317;44,98971803;9,011097143
VHR344;44,98658571;8,984155136
VHR349;44,98823332;8,992571668
VHR352;44,98824218;8,99575262
CRM317;45,35483067;9,687506377
MLG053;45,36215251;9,320268605
MLG054;45,35837043;9,322858564
BEG111;45,15883633;9,320034163
MVE008;44,97204721;9,297284512
PAV063;45,198294;9,200883004
CHP018;45,14626662;9,479750772
VHR068;45,00204196;9,006284942
MPA005;45,11174199;9,515131162
CGI104;45,05786396;9,439260332
LCH020;45,32743157;9,132398432
MTE019;45,16131635;9,471003449
BTE007;45,30916206;8,970044952
VLN103;45,15022767;8,663569552
BCO006;45,04879177;9,349152535
BCO007;45,05767294;9,360121243
MDE004;45,09660497;8,736114773
SMV026;44,98574007;9,300767207
CHP019;45,14629883;9,479893611
CNA013;45,01087652;9,276813448
NOVIC411;45,47764664;8,426970703
SER076;45,66025713;9,184724727
PAV715;45,2002438;9,136058649
BPN008;45,08144656;9,088059935
ZNC001;45,63924084;9,684240401
ZNC005;45,63389376;9,685731059
ZNC006;45,6340754;9,685683032
MBE030;45,03615125;9,311693329
NODOM403;46,10534001;8,296943719
ROE012;44,99810321;9,327841059
VGV703;45,31189273;8,865826854
GLO002;45,32857229;8,76571187
NOROB402;45,28914286;8,591664755
CRP013;45,34180403;9,271092239
VHR389;44,98001593;9,008196549
VHR398;44,98039924;9,01062722
CRL010;45,34502003;9,319783082
VHR400;44,99669436;9,014419747
VHR404;44,99740028;9,023507343
VHR406;44,99617525;9,015757377
VHR408;44,99137837;9,012599497
VHR410;44,98413465;9,020770477
VHR411;44,98266064;9,020430735
MLG052;45,35893008;9,321090934
MBE026;45,03878056;9,337701625
NOGRT402;45,92944711;8,431392199
NODTT402;45,73001994;8,577611247
NOBOO406;45,66448239;8,538304939
NOVDO402;46,07811521;8,270596141
SMS019;45,15342248;9,130115506
CPN007;45,19621497;9,326238726
BEO900;45,25740162;9,027417269
MPE024;44,9633228;9,208776711
NOCAI402;45,35841537;8,524107609
VHR346;44,98897593;8,986711067
VHR348;44,98875979;8,988333556
NOBAV407;45,91381851;8,501591614
NOVNA405;46,01285227;8,287698199
NOCIN409;45,71290232;8,638981339
NOVDO405;46,06820373;8,263051264
MPE016;44,97826976;9,222952991
MLN200;45,43532147;9,169616501
NOARO407;45,75194704;8,563088667
NOBAV408;45,91381538;8,501828076
NOCIN406;45,71985951;8,586889209
NOBTC407;45,68079639;8,60750515
NOBNO404;45,56488783;8,64188379
NOBNO405;45,55655765;8,640531825
NONOV431;45,4575607;8,624003551
NONOV440;45,47926076;8,611637362
NONOV441;45,47933184;8,611530227
GCO102;45,19688572;8,917680643
VHR318;44,98636625;9,004409849
VHR320;44,9838577;9,004665259
VHR367;44,99375314;9,012761529
VHR371;44,98854116;9,013594194
VHR373;44,98866247;8,989981814
VHR374;44,98882107;8,988423242
MLG041;45,35465693;9,321094689
MLG043;45,351965;9,328390762
MLG044;45,3520172;9,328435593
VHR378;44,98542614;8,986576707
VHR379;44,98635387;8,984098664
BRL028;44,73992244;9,282214965
PNZ016;44,85145544;9,096783521
BCO010;45,06629145;9,360903971
STR055;45,08018688;9,302425588
BPR014;44,96657018;9,147376665
NOMEI403;45,79465738;8,537941091
NOMEI404;45,79432388;8,538505566
NOARO406;45,75206963;8,563104387
NODTT405;45,74340308;8,566461696
NODTT408;45,74133863;8,568739416
CRM367;45,35272252;9,665949772
ZEN003;45,06104119;9,330125506
ZEN004;45,06114712;9,329692909
STR051;45,06548496;9,326038639
VGV701;45,31910747;8,832706878
BRU505;45,55164484;9,291406823
BRU508;45,55397624;9,302350378
BRU509;45,55345311;9,305622112
CEB621;45,4469411;9,087076064
NOGAT416;45,71011174;8,510680141
NOSPM406;45,45321402;8,573420548
NOMRT408;45,63572442;8,629853807
NOPOM407;45,6425381;8,622255154
NONOV438;45,43505924;8,610514193
NOVRP407;45,66731772;8,618124733
FTU015;44,91189419;9,215352746
BPN101;45,08533399;9,082164859
SER088;45,64996156;9,188569645
MLN170;45,4636868;9,277247498
SER086;45,64096302;9,206192988
SER091;45,65604077;9,183963174
SER093;45,65925793;9,187030255
PAV437;45,1994825;9,142608888
NOBND404;45,45306626;8,464143297
NOBND403;45,45803989;8,45752533
NONBB403;45,37407868;8,66311626
NONOV413;45,4455383;8,629341882
NODTT409;45,73501495;8,573251594
NONOV435;45,47796445;8,628446911
FTU016;44,91179105;9,215100968
NOMME401;45,61763254;8,606495487
BRU501;45,54764987;9,291770572
BRU503;45,55063139;9,285227051
VRT005;45,04297678;9,114676029
MLG047;45,35269536;9,311850216
MLG048;45,35238841;9,311828729
VHR381;44,9885112;9,015757079
VHR380;44,98869267;9,015412974
VHR390;44,977319;9,00806836
NOLSA404;45,81638463;8,548274828
NOSSC404;45,72626131;8,629162412
NOCAP401;45,49125693;8,630340543
NONOV429;45,46866691;8,626774525
CRM232;45,36948864;9,693782576
CRL017;45,34378991;9,318155517
CIG018;45,02520901;9,128823092
BPR900;44,96723693;9,147336057
SNB036;45,10359233;8,903703951
SDC008;45,02310057;9,33982692
BRO019;45,05679804;9,254134398
CLA022;45,04412962;9,257651141
BRO018;45,05682922;9,254232978
MPE021;44,98890094;9,257968007
MPE023;44,9836073;9,248433265
MVE009;44,97867582;9,247579571
NOBMN403;45,7017306;8,466684124
NOGAT418;45,70698828;8,497268127
CRM368;45,35000966;9,684902557
VRNstadio2;45,32773541;10,07933199
MZA015;45,12023621;9,209513058
CRL022;45,33025178;9,34053705
MZA017;45,1199194;9,214819072
VHR420;44,99774779;8,994589765
PAV854;45,18302946;9,209437014
VHR829;44,99769625;9,0088308
VHR106;44,99612026;9,015639525
CRM263;45,35922882;9,678510672
CRM244;45,3672721;9,678565047
NONOV414;45,44336927;8,62915748
PAV439;45,19601504;9,157504684
NOCIN405;45,72004696;8,58686642
MLN764;45,4739566;9,204898307
MLN769;45,46535148;9,206501828
MLN772;45,46190769;9,206529868
TVE008;45,02475427;9,167401621
PAV707;45,19958543;9,174407212
VHR369;44,9887467;9,011285448
VHR108;44,99245526;9,016530637
CRM208;45,35467785;9,687621587
CRM225;45,35752444;9,667355935
CRM214;45,35841652;9,664989909
CRM249;45,35835348;9,700622018
CEB602;45,44630825;9,094680094
CEB603;45,44417522;9,093140465
CEB605;45,4471959;9,087402186
CEB616;45,43270545;9,084051747
CEB624;45,44232446;9,095374906
CEB620;45,44556767;9,084642915
CEB626;45,44370204;9,097223435
NOTNC409;45,34879211;8,729215782
NODOM402;46,10538194;8,297081842
NOVNA407;46,01319126;8,287079912
NONOV426;45,44995248;8,590346789
NOVRP406;45,68798349;8,631560753
NOSPM407;45,4533202;8,573466492
BMO013;44,92734698;9,196671746
CNU002;44,98107661;8,845038717
CVE010;45,04758872;9,008019502
LUN008;45,04039542;9,077658952
VZI900;44,82291811;9,192229089
MPA004;45,1119753;9,515231809
VHR105;44,98911122;9,004108792
NOSTS405;45,87122147;8,563953051
NOLSA405;45,82472935;8,561243389
NOLSA406;45,82484968;8,561107885
NOVDO407;46,07199617;8,263656264
NOVDO408;46,06801534;8,262914744
NOORN405;45,98659908;8,396037217
NODIV404;45,66427286;8,595756144
NODIV405;45,66541324;8,592377116
NOGAT407;45,69051201;8,530664709
NOGAT414;45,70846946;8,520633215
CRM334;45,35143892;9,687406598
CRM361;45,36249832;9,675103336
CRM363;45,35617693;9,676109116
CRM364;45,37213563;9,688444878
CRM366;45,35401468;9,665110333
MBE019;45,03109382;9,31076498
MBE020;45,03111874;9,310583072
SDC009;45,02419719;9,343729698
CPR010;45,30985091;9,012714126
MLG056;45,35852479;9,318618282
VHR313;44,99506448;9,008164503
VHR323;44,98163178;9,004242313
VHR329;44,97688294;9,001994242
VHR330;44,97689689;9,002072889
VHR333;44,97588858;8,998351849
VHR338;44,98416645;8,990529028
RZZ694;45,37253816;9,168414422
MPE025;44,97903582;9,20952547
SER084;45,64087657;9,206177556
MZA012;45,12030919;9,231806383
NOGAT404;45,69298016;8,53585845
DOR900;45,16332745;8,943379983
NOGAT405;45,69228507;8,530310463
NOBMN404;45,69180319;8,465603703
MLN760;45,47818063;9,197934122
NOAGC404;45,67545406;8,560018058
CIG017;45,02551622;9,128656506
MBE021;45,01304254;9,29908031
MBE025;45,03897692;9,337368163
MBE027;45,0385473;9,313180161
NOVRC404;45,32984836;8,424118676
CSQ012;45,02540896;9,156317416
CRM280;45,3630933;9,672349274
CRM304;45,36588272;9,690850968
CRM309;45,36164085;9,681672787
CRM325;45,35033564;9,66421745
CRM327;45,35573243;9,677273957
CRM335;45,3632719;9,692678665
NOBTCcircon;45,68892844;8,605304414
NOGLO407;45,33164248;8,761940309
VHR067;45,00212174;9,006197757
MGG009;45,59427747;9,23274849
MZZeurita1;45,47482099;9,689756835
NOGMO404;45,37910957;8,578858244
VHR315;44,99310544;9,012363744
VHR340;44,98359808;8,989450616
VHR104;44,98098716;9,007865161
MZA016;45,12035971;9,209700757
NONOV428;45,47362887;8,628014571
NONOV430;45,46474335;8,625809506
NOTNC410;45,34860381;8,729252143
NOOLE406;45,58630546;8,638918215
NOOLE409;45,60156842;8,636669644
NOMRT405;45,62006682;8,635156351
NOVRP416;45,66527362;8,628811016
NOCIN412;45,71295328;8,638994168
NOCIN414;45,72003044;8,628546313
VGV702;45,31577816;8,868953005
RUI016;44,90478695;9,236876218
VHR319;44,98626507;9,004395089
VHR321;44,98380187;9,004802917
VHR326;44,97902444;9,002646807
VHR327;44,97897721;9,002699555
VHR332;44,97575602;9,000780078
VHR393;44,97226879;9,007762883
CIG016;45,01380946;9,118638929
CIG015;45,01364867;9,118923876
BPN007;45,08153022;9,088158547
ROE011;44,99822139;9,327186094
MBE022;45,01311112;9,299539731
MBE023;45,03546555;9,328326582
MBE024;45,03518493;9,328849829
BCO005;45,04918817;9,348826836
BCO008;45,05733857;9,359941933
BCO009;45,06638979;9,360697818
NOSTS407;45,86201716;8,567600854
NOSTS406;45,87155724;8,563110417
BPR015;44,98452395;9,112393001
BSO011;45,2679189;9,219311133
VHR301;44,99275906;9,000043146
VHR309;44,99663991;8,978471009
CRL018;45,33123868;9,335552832
CRL020;45,325993;9,340534195
NOVRP409;45,66845992;8,630046647
NOVRP410;45,66839756;8,629840186
NOVRP411;45,67517406;8,630981106
NOOLE410;45,61169203;8,636704792
NOMRT407;45,63033189;8,631698396
NOOLE412;45,59244913;8,650843604
CSM012;45,35223259;9,373478498
CRM079;45,3600905;9,681655075
TRC027;45,47948112;9,438546378
VHR399;44,98115991;9,009604848
VHR403;44,99874237;9,022807992
CRL021;45,32626921;9,343461212
NOBLG402;45,83805166;8,571932271
NOMRT402;45,63577263;8,629630315
NOMRT404;45,62006203;8,635095838
NOOLE402;45,6015648;8,636618196
CRM301;45,36029253;9,68564905
MPE019;44,99043675;9,246060828
BRU510;45,55157511;9,30577328
CEB610;45,43465222;9,083953367
CEB611;45,43223848;9,083144769
CEB612;45,43150772;9,086401382
CEB613;45,43057196;9,091870562
NOBAV406;45,92483894;8,456976967
NOVRP402;45,66480823;8,61947254
NOCIN410;45,70951565;8,645614567
NOMRT900;45,63008465;8,626126281
prova;45,05662818;9,571499912
MDC580;44,47921956;11,64014353
MBE029;45,03620642;9,311771733
BRU513;45,55568577;9,305182323
VHR377;44,98820954;8,981207274
BRU007;45,55125449;9,299404807
NOGAR402;45,38692424;8,660166149
NONOV402;45,43095814;8,638118318
SER089;45,65409884;9,184894087
SER090;45,65583532;9,181316199
MBE017;45,03734374;9,307579435
ISA003;45,02772126;8,83278268
GZZ002;45,01343803;8,844131705
CNA014;45,01098873;9,276577898
CRM264;45,35915964;9,678508658
CRM218;45,3576108;9,667332462
PPM107;45,107899;9,441688703
GMB031;45,23447358;8,801175329
PNA004;45,07368218;9,047123953
BPR013;44,96686602;9,147299094
CLO109;45,15261302;9,373069052
PLZ900;45,38960825;9,579724015
MLG049;45,34990776;9,305442468
MLG050;45,34963558;9,305460778
VHR382;44,9860344;9,013131101
CEB622;45,4462636;9,090069303
DRS018;45,37121405;9,354703927
CEB618;45,43715645;9,085347426
CEB619;45,44347209;9,08595246
STR056;45,07842434;9,284721466
CEB623;45,44410242;9,092917927
NOREC402;45,46008975;8,436743137
NOPOM408;45,6528894;8,620167423
NOCOE402;45,3993576;8,462529402
NOVDO404;46,06345083;8,261794038
NOCNR402;45,4862735;8,493033713
NOLSA402;45,82885338;8,565872439
NOTDB404;45,37356582;8,690502883
NOTNC407;45,3605746;8,715587337
NOTNC408;45,3554194;8,721520282
NOCIL402;45,31370671;8,743644743
NOPDM403;46,02863829;8,260102368
NOMRT409;45,62975486;8,628664
NOAGC406;45,67691406;8,552705735
NOAGC407;45,67554657;8,559140807
NOBOO402;45,66450144;8,53840436
CRM282;45,36503097;9,675385105
MZA011;45,12033155;9,232246689
CNU004;44,98068694;8,880831962
MZO009;45,24671126;9,298191723
VHR302;44,99261089;9,000279478
MDC579;44,47923687;11,63971446
VHR702;44,99470046;8,97951263
STR054;45,08022455;9,30234076
SNB035;45,09755274;8,909155132
MNA009;45,01625647;9,225799533
REA006;45,11847863;9,158249959
SER077;45,6591226;9,187110992
VGV402;45,31461178;8,850421954
NONOV407;45,39496462;8,583649278
NODIV402;45,66172676;8,600325846
NOGAT420;45,6822419;8,529302114
CRM216;45,3561368;9,664679748
CRM369;45,34954199;9,68653336
MVE007;44,9721244;9,297117803
VHR703;45,00276931;9,017919085
VHR705;44,99836267;9,004110354
NOSPM405;45,45353804;8,562597115
NOVIC408;45,48139713;8,451039676
NONOV439;45,43302694;8,605225047
TRC026;45,47944283;9,438749881
MNZ599;45,57892251;9,274809993
CRMmantov;45,3756153;9,728810174
VGV045;45,31425059;8,846047391
MLN751;45,46489284;9,086419325
GCO118;45,19667981;8,917892004
NONOV424;45,44690077;8,607499748
NONOV425;45,44749044;8,601691417
CRM281;45,36507072;9,675369029
NOORN404;45,9867832;8,396117771
PDD500;45,58074572;9,157264234
LDN013;45,30144397;9,272468995
SNB034;45,09789417;8,906908673
AAR006;45,11511301;9,237155894
AAR007;45,11487464;9,236981713
CMO006;45,14050853;8,452661949
NOVNA406;46,00420533;8,303251908
SDC010;45,02396669;9,343807029
MNA006;45,01301355;9,216493925
MNA008;45,01701039;9,21724354
MNA010;45,01601204;9,225903505
CLA019;45,037685;9,245628951
REA002;45,1157326;9,155844487
BRU516;45,55536867;9,304414471
MLZ125;45,50195016;9,419999018
BRU511;45,54948746;9,305770774
BSO010;45,28045575;9,207128841
ZBO109;45,20624535;9,013024202
NOBAV402;45,92918223;8,478567768
NOBAV404;45,90897857;8,505639133
NOCZA407;45,33083108;8,562044151
MBE018;45,03518093;9,314722249
SDC007;45,02328899;9,339818198
NOMAN402;45,49495002;8,459684064
NOLNA402;45,49759814;8,422753609
SNB900;45,09731463;8,908964144
NODTT410;45,73516676;8,573729944
CPN010;45,1962006;9,325661771
NOPDM404;46,02859342;8,259863692
NOORN406;45,96215618;8,420418474
CRM357;45,3653815;9,685558776
BRU029;45,54643409;9,301645834
NOVNA402;46,02184056;8,283490253
NOPCH404;45,99494249;8,372843746
MLN767;45,46745253;9,206225203
LDN014;45,3013869;9,272439334
TCN006;45,36872942;9,826183975
LSS090;45,6062045;9,235053483
VHR355;44,98709568;8,992319801
NOCTO402;45,25491177;8,611544671
SDC011;45,02628788;9,347674705
CLA017;45,03790875;9,248106684
CRN632;45,50519529;9,028786343
SOM005;45,12878556;9,08232839
CSM011;45,35187496;9,369497165
VAP002;45,15193397;8,879933358
VAP004;45,15183249;8,879807412
PAV526;45,18978141;9,161827602
NOMRA401;45,25493046;8,742909289
NOROB405;45,2863854;8,596562221
NONOV417;45,43426155;8,599180153
NONOV418;45,43672595;8,605253132
NOMRA402;45,25511096;8,742943968
NONOV420;45,43765397;8,603859475
NOOLE404;45,59125;8,638608639
CIG021;45,01151208;9,120518817
VHR314;44,99543465;9,011954661
VHR339;44,98426413;8,990371687
ZNC002;45,63894105;9,68377571
VHR312;44,99202454;9,004268731
NOVIC402;45,47906486;8,460722017
NODTT404;45,72597793;8,580694674
NOCIL401;45,31360143;8,743612953
VHR356;44,98507871;8,988072454
VHR358;44,97953686;8,991337633
VHR359;44,97416709;8,987946893
VHR360;44,96940066;8,983485181
VHR364;44,97629339;8,993066337
VHR372;44,98835216;8,992656441
VZZ021;45,36622881;9,338901192
NOPZE402;46,04268499;8,260512355
NOSSC403;45,72544166;8,633410484
NOVIC409;45,48149114;8,451069997
BMO014;44,92778596;9,197147658
VHR365;44,98163504;9,00445095
VHR366;44,99210847;9,009152233
VHR368;44,98857225;9,011305088
FTU013;44,9124441;9,205156643
PLT088;45,47722147;9,312255138
SER081;45,654001;9,18489442
CEB609;45,43708818;9,08516054
CEB615;45,43136069;9,084055631
CEB629;45,44715346;9,0987964
OPR607;45,39496318;9,212263906
NOROA402;45,25050522;8,580089803
NOSPM410;45,45447101;8,56720051
FGH007;45,17704551;9,317259366
NONOV411;45,44679521;8,612993462
CRM600;45,37572464;9,728623477
RZA033;44,91747603;9,03253865
VHR007;44,99752468;9,012033478
PAV391;45,18942259;9,162534253
VHR107;44,98284435;8,990640105
VLN900;45,15396238;8,666894294
CRM271;45,36539049;9,6802251
PIC900;45,05330368;8,806085847
BRB013;45,08627567;9,121407424
CRMfs2;45,36704282;9,69562258
CRMmadeo;45,36435368;9,688459642
CEB608;45,44012349;9,082876064
BRU030;45,5468423;9,299919416
NOSPM401;45,45392335;8,544716369
NOGMO407;45,36079856;8,586126885
NOORN402;45,97005231;8,415010729
NOCRO404;45,24748534;8,668077417
NOCZZ402;45,5133118;8,487083952
NOARO402;45,76040221;8,559022924
NONOV415;45,43839138;8,63114047
NOROB406;45,29075608;8,591125657
NOCZA403;45,31915017;8,572600436
NOCZA404;45,33078955;8,562167518
NOCZA405;45,33558268;8,557474308
NONOV419;45,44414393;8,605302559
NOCZA406;45,33562472;8,55729011
NOCAI405;45,39574236;8,535693494
NOCZA408;45,31931367;8,572313138
NOCNR404;45,48956167;8,493012699
NOBAV405;45,92506086;8,456945809
NOSTS404;45,88815431;8,526106562
NOSTS408;45,8622036;8,567313081
NOBTC409;45,70530261;8,587444583
NOOLE411;45,59206261;8,652532169
NOCIN408;45,72007978;8,636267857
MLG042;45,35464029;9,321221587
NOVRP412;45,67505163;8,631160252
NOVRP413;45,66394876;8,632999249
NOPOM406;45,64251448;8,622223604
NOOLE401;45,6113635;8,636588884
NOOLE405;45,58628657;8,63884583
NOBNO402;45,57760785;8,639374647
NONOV427;45,47869652;8,628117275
NOMRT406;45,62481483;8,633326991
NOPOM410;45,65454546;8,633839445
NOPOM411;45,65882822;8,634039098
NOCIN413;45,72020031;8,636268489
NOVAT403;45,71843615;8,691534579
NOBOO403;45,67137156;8,532437249
NONOV950;45,45863201;8,629801534
CRM201;45,34673526;9,682029222
PAV826;45,1897569;9,161896363
CPA006;45,23387663;9,1248392
CRM286;45,36828024;9,678365375
MGG008;45,59395576;9,232848933
MLN771;45,46159535;9,206991672
VGV704;45,30173179;8,85924162
VGV705;45,31304802;8,866096132
NVM037;45,59755897;9,200815434
BRO014;45,0517393;9,255327116
MPE001;44,99064654;9,246122364
VHR357;44,98063065;8,991494783
RZZ900;45,38136645;9,142101206
NOROB407;45,29089897;8,58970732
NOCAI406;45,39574938;8,535680941
NOGMO408;45,3607199;8,574388902
NOCBT403;45,44152468;8,46617366
NOGRT405;45,93219343;8,430316392
CRM269;45,36283862;9,676373622
CRM270;45,36529739;9,680124039
TCN005;45,36854455;9,826059649
BPR016;44,98390336;9,112773371
VHR414;44,98520085;9,018710929
VHR413;44,98431117;9,018799139
VHR416;44,99569578;9,016921222
VHR362;44,96729989;8,980871141
VHR363;44,96950056;8,982921538
VHR370;44,98867028;9,013436901
VHR375;44,98903893;8,986698798
VHR376;44,98919406;8,985631861
NONOV437;45,44733498;8,628828424
CEB628;45,44622905;9,09809394
CRM233;45,36987227;9,693848078
NOCZA402;45,33229965;8,55705085
NOGMO402;45,36073152;8,574441433
NONOV432;45,45771102;8,624131016
NONOV433;45,46340384;8,625481543
NOBNO409;45,57373524;8,640336407
NOAGC408;45,67017804;8,580161182
PAV710;45,18845573;9,136269308
MDE008;45,09276278;8,729183277
STM665;45,48406951;9,052940691
PBR010;45,09308743;9,312163225
NOTNC405;45,35550852;8,721533927
CEB614;45,4328687;9,08819604
NOCIA402;45,53520433;8,41798569
NOTNC406;45,36060097;8,715596513
NOTDB403;45,37358761;8,69040873
NONBB402;45,37413266;8,663177586
NOGAR404;45,39026687;8,659935281
NONOV412;45,43838636;8,63148646
NOGLO403;45,33153783;8,761844881
VHR396;44,97602245;9,010070989
STM662;45,47232239;9,077456056
VHR394;44,97336948;9,008598599
VHR395;44,97364148;9,010132182
CRL014;45,3299829;9,340656774
VHR409;44,9906524;9,015717172
VHR418;45,00097568;9,003609259
CEB604;45,44526602;9,09160961
CEB606;45,44556499;9,084395143
CEB607;45,44279476;9,085658999
NONOV409;45,42828877;8,580504175
NOVIC405;45,47866737;8,461766711
NOVIC406;45,47251656;8,46432712
NOVIC407;45,47259319;8,464163904
NOROB409;45,28593078;8,596909887
NONOV421;45,43440338;8,599284356
NOBVC403;45,35384675;8,462021386
NOCOE403;45,40338377;8,463570739
NONOV422;45,44746682;8,60166235
NONOV423;45,44684921;8,607642931
NOCIN402;45,71316421;8,644298739
NOCNR403;45,48968442;8,493022783
NOCIN404;45,70145695;8,641585953
NOCAP402;45,49334404;8,63085571
NOBNO406;45,55655198;8,640645726
NOBNO407;45,5641806;8,641888938
NOBNO410;45,57776635;8,639437643
NOOLE408;45,59797857;8,633159835
NOGAT409;45,6929766;8,526182706
CRM237;45,36946357;9,692231898
PAV438;45,20448512;9,151247537
CRM064;45,3636708;9,699585501
CRM397;45,36569708;9,676715404
CRM254;45,36549534;9,706106107
PAV887;45,19549793;9,148503911
CIG022;45,01329252;9,128274768
NOSPM404;45,46478349;8,52241298
NOCIN407;45,71994814;8,628526877
CRM326;45,35566136;9,677310951
VHR402;44,99736443;9,018616307
CRL013;45,32572833;9,341274205
MLGrepub;45,35488433;9,318949633
FTU014;44,91256207;9,20511684
NOCAI404;45,39679523;8,537446467
CRL016;45,3435367;9,324557501
CRL019;45,3291767;9,338292833
NOCBT402;45,43597381;8,468144821
NOCRO403;45,24634839;8,672576129
NOSTS402;45,88447813;8,540323376
NOPOM403;45,6588278;8,633955385
NOPOM405;45,65289447;8,620063044
NOMRT403;45,62427438;8,633394333
NOBNO401;45,57377323;8,640242642
CRMcrispi1;45,3581886;9,684878439
VHR387;44,9854278;9,008590622
NOTNC404;45,35732758;8,717728397
CRL015;45,34577436;9,324317594
STR057;45,07849608;9,285333084
VZZ020;45,35922742;9,339898486
NOVNA404;46,00757344;8,293129881
NOPCH402;46,00310771;8,329179521
NOSGO402;45,52023646;8,44083154
NOLSA407;45,8113228;8,543201227
NOPOM404;45,65521814;8,627342977
NOPOM409;45,65519049;8,627403934
NOVRP415;45,66397451;8,632996295
NOCIN411;45,70954566;8,645663622
MLZ044;45,51169354;9,437274592
MLZ045;45,51159087;9,437154556
BRU514;45,55671839;9,316046061
IMO103;45,19821532;9,383975239
VHR341;44,98348294;8,989332648
VHR331;44,97581882;9,000740763
NOFEN401;45,62602226;8,712558196
VHR342;44,98513514;8,991923174
VHR361;44,97747139;8,991485383
MLGaprfs;45,35615005;9,319987468
NOSML401;45,64890041;8,721557481
NOOLE407;45,59112187;8,638683064
MLN608;45,45492179;9,112202301
NOMEI402;45,78886354;8,540408857
NODTT406;45,74351143;8,566837721
NODTT407;45,74154679;8,568049079
NOVAT402;45,71854318;8,691286727
CRN631;45,50533481;9,028855884
NOVIC404;45,48071517;8,438822814
NOPDM402;46,02433263;8,260872685
NOBVC404;45,35901277;8,468838106
NOVTA402;45,38532485;8,433236784
NONOV436;45,44992824;8,590144614
NOSNZ403;45,43649585;8,423889379
NOARO408;45,74762723;8,564840138
NOARO409;45,74777942;8,564471588
NOARO410;45,75070091;8,55496724
MLN890;45,510448;9,260213529
VHR350;44,98684294;8,992006465
VHR351;44,98835731;8,995467458
MLN753;45,48070705;9,11925074
SDN143;45,42278967;9,262313473
NOARO900;45,75574533;8,55961186
NOBEL900;45,56203543;8,641483094
NOBOR900;45,71503294;8,454829265
NOCIL900;45,31557225;8,749366731
NOCZA900;45,3313415;8,55643019
NODOM900;46,10263381;8,298631956
NONOV900;45,45861196;8,630013869
NOREV900;45,69026216;8,558983033
NOROB900;45,28471552;8,593096384
NOVER900;45,31249068;8,41948589
NOBAV403;45,90851317;8,505358413
NOBAV401;45,92904612;8,478487141
NOBLG401;45,83828109;8,571988935
NODOM401;46,11461855;8,295797599
NOGRT401;45,92894133;8,431684026
NOORN401;45,97121614;8,414183953
